Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbu_f,FC_cwbu_gf,qc_FC_cwbu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,FC_cwbEXPu_f,FC_cwbEXPu_gf,qc_FC_cwbEXPu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,Tsoil_3,AGC,CO2,ALBEDO_f,WS_1,WD,cs616_1,cs616_2,ch4_flux_raw,qc_ch4_flux,ch4_flux_f,ch4_flux_gf,ch4_flux_gf_fqc,RSSI_mean,ch4_mole_fraction,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,degC,unitless,umol mol-1,fraction,m sec-1,degrees,usec,usec,umolm-2s-1,#,umolm-2s-1,umolm-2s-1,-,%,umol/mol,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2013,320,14,-0.720905055,1,-0.72091,-0.72091,0,0.27333,0.27333,0,0.27333,0.27333,0,0.27333,0.27333,0,3.7845,0,3.7845,0,-11.401,0,-11.401,0,0.27616,97.946,0.10139,0,0.10069,1.007,-11.089,1.0108,3.7193,1.0654,-0.1568,1.0654,29.54,29.54,0,0.50319,0.50319,0,84.1,84.1,0,-8.68,-8.68,0,-9999,-9999,-9999,100.8,14.95,-9999,-9999,7.975,34.495,29.713,0,0.128,-0.389,-1.677,-0.68,-0.421,-1.033,-0.5505,-9999,-9999,-9999,-9999,44,396.7,0.528,1.706,296.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.2,-9999,-8.68,69.65,1.0308,0.49981,0.27333,0.27333,0.22648,0,0,0,0.0059047,0.0059047,0,0.0059047,0
2013,320,14.5,-0.585472963,0,-9999,-0.043006,1,-9999,0.52147,1,-9999,0.38774,1,-9999,0.38773,1,4.3244,0,4.3244,0,-15.333,0,-15.333,0,0.23325,94.443,0.072394,0,0.071867,1.0073,-14.938,1.0118,4.2549,1.0718,0.1553,1.0718,9.59,9.59,0,0.47054,0.47054,0,84.3,84.3,0,-9.37,-9.37,0,-9999,-9999,-9999,100.9,8.39,-9999,-9999,2.59,13.473,19.278,0,0.124,-0.381,-1.705,-0.673,-0.421,-1.043,-0.547,-9999,-9999,-9999,-9999,44,396.6,0.895,1.454,312.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.16,-9999,-9.37,69.65,1.0309,0.48261,0.38774,0.38774,0.094871,0,0,1,0.0083763,0.0083763,0,0.0083763,0
2013,320,15,-0.709696381,1,-0.7097,-0.7097,0,0.22819,0.22819,0,0.22819,0.22819,0,0.22819,0.22819,0,-1.3102,0,-1.3102,0,-20.16,0,-20.16,0,0.17947,103.04,0.04294,0,0.042545,1.0093,-19.918,1.0154,-0.90878,1.0894,0.3134,1.0894,4.697,4.697,0,0.42741,0.42741,0,84.9,84.9,0,-10.09,-10.09,0,-9999,-9999,-9999,100.9,5.277,-9999,-9999,-5.507,7.5412,11.578,0,0.123,-0.382,-1.734,-0.671,-0.405,-1.058,-0.538,-9999,-9999,-9999,-9999,44,396.2,0.999,1.294,267.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,74.396,-9999,-10.09,69.65,1.031,0.46462,0.22819,0.22819,0.23643,0,0,0,0.0049296,0.0049296,0,0.0049296,0
2013,320,15.5,0.124096614,0,0.1241,0.1241,0,0.67895,0.67895,0,0.1241,0.1241,0,0.1241,0.1241,0,-3.3166,0,-3.3166,0,-39.23,0,-39.23,0,0.24669,90.286,0.081375,0,0.080756,1.0077,-38.845,1.0142,-2.4874,1.0924,1.9973,1.0924,2.81,2.81,0,0.34816,0.34816,0,86.6,86.6,0,-11.16,-11.16,0,-9999,-9999,-9999,100.9,2.479,-9999,-9999,4.976,2.803,4.3813,0,0.117,-0.38,-1.796,-0.666,-0.407,-1.088,-0.5365,-9999,-9999,-9999,-9999,44,397.4,0.849,1.905,269.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.51,-9999,-11.16,69.65,1.0311,0.43782,0.1241,0.1241,0.31372,0,0,0,0.0026809,0.0026809,0,0.0026809,0
2013,320,16,0.7520201,1,0.75202,0.75202,0,1.3336,1.3336,0,0.75202,0.75202,0,0.75202,0.75202,0,-4.4325,1,-4.4325,0,-28.342,1,-28.342,0,0.14135,100.74,0.026833,1,0.026504,1.0124,-27.87,1.0245,-3.482,1.1527,1.9646,1.1527,0,0,0,0.35367,0.35367,0,86.3,86.3,0,-11.24,-11.24,0,-9999,-9999,-9999,101,0.414,-9999,-9999,-19.37,0.45086,0.5761,0,0.124,-0.386,-1.849,-0.672,-0.433,-1.1175,-0.5525,-9999,-9999,-9999,-9999,44,397.1,-9999,1.353,280.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.75202,-11.24,69.65,1.0312,0.43586,0.75202,0.75202,-0.31616,0,0,0,0.016246,0.016246,0,0.016246,0
2013,320,16.5,1.919435918,0,1.9194,1.9194,0,2.5076,2.5076,0,1.9194,1.9194,0,1.9194,1.9194,0,-7.4459,0,-7.4459,0,-47.436,0,-47.436,0,0.18609,102.9,0.046579,0,0.046083,1.0108,-46.82,1.0208,-5.9891,1.1301,3.9435,1.1301,0,0,0,0.42018,0.42018,0,84.6,84.6,0,-10.55,-10.55,0,-9999,-9999,-9999,101,0.083,-9999,-9999,-14.27,0,0,0,0.126,-0.391,-1.862,-0.668,-0.433,-1.1265,-0.5505,-9999,-9999,-9999,-9999,44,395.9,-9999,1.491,293.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1.9194,-10.55,69.65,1.0313,0.45321,1.9194,1.9194,-1.4662,0,0,0,0.041465,0.041465,0,0.041465,0
2013,320,17,0.386890482,0,0.38689,0.38689,0,0.95483,0.95483,0,0.38689,0.38689,0,0.38689,0.38689,0,-4.1052,0,-4.1052,0,-57.714,0,-57.714,0,0.29704,110.53,0.11834,0,0.11745,1.0076,-57.156,1.0134,-3.0073,1.085,3.1442,1.085,0,0,0,0.43265,0.43265,0,83.9,83.9,0,-10.74,-10.74,0,-9999,-9999,-9999,101,0.597,-9999,-9999,-5.435,0,0,0,0.124,-0.388,-1.876,-0.665,-0.433,-1.132,-0.549,-9999,-9999,-9999,-9999,44,395.9,-9999,1.785,302.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.38689,-10.74,69.65,1.0314,0.44849,0.38689,0.38689,0.061599,0,0,0,0.008358,0.008358,0,0.008358,0
2013,320,17.5,-0.31105943,0,-0.31106,-0.31106,0,0.26186,0.26186,0,0.26186,0.26186,0,0.26186,0.26186,0,-2.5164,0,-2.5164,0,-39.878,0,-39.878,0,0.23115,94.299,0.071714,0,0.071104,1.0086,-39.418,1.0149,-1.78,1.0898,1.6298,1.0898,1.192,1.192,0,0.35767,0.35767,0,85.1,85.1,0,-12.14,-12.14,0,-9999,-9999,-9999,101.1,0.713,-9999,-9999,9.2,0,0,0,0.109,-0.388,-1.913,-0.671,-0.443,-1.1505,-0.557,-9999,-9999,-9999,-9999,44,396.9,0.632,1.254,293.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.26186,-12.14,69.65,1.0315,0.41339,0.26186,0.26186,0.15153,0,0,0,0.0056569,0.0056569,0,0.0056569,0
2013,320,18,-0.02919218,1,-0.029192,-0.029192,0,0.57054,0.57054,0,0.57054,0.57054,0,0.57054,0.57054,0,-4.3177,0,-4.3177,0,-28.996,0,-28.996,0,0.15989,100.62,0.034493,0,0.034118,1.011,-28.622,1.0204,-3.4917,1.1213,1.3548,1.1213,0,0,0,0.35018,0.35018,0,85.6,85.6,0,-11.98,-11.98,0,-9999,-9999,-9999,101.1,0,-9999,-9999,-21.15,0,0,0,0.118,-0.401,-1.951,-0.672,-0.459,-1.176,-0.5655,-9999,-9999,-9999,-9999,44,396.2,-9999,1.044,249.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.57054,-11.98,69.65,1.0316,0.41745,0.57054,0.57054,-0.15309,0,0,0,0.012325,0.012325,0,0.012325,0
2013,320,18.5,0.741275366,1,0.74128,0.74128,0,1.3417,1.3417,0,0.74128,0.74128,0,0.74128,0.74128,0,-8.2277,1,-8.2277,0,-52.657,0,-52.657,0,0.16696,89.919,0.037633,1,0.037134,1.0135,-51.703,1.026,-6.5167,1.1536,3.0836,1.1536,0.977,0.977,0,0.27134,0.27134,0,87,87,0,-13.85,-13.85,0,-9999,-9999,-9999,101.1,0.591,-9999,-9999,6.802,0,0,0,0.11,-0.402,-2.005,-0.668,-0.46,-1.2035,-0.564,-9999,-9999,-9999,-9999,44,397.9,0.608,1.419,279.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.74128,-13.85,69.65,1.0317,0.37067,0.74128,0.74128,-0.37061,0,0,0,0.016014,0.016014,0,0.016014,0
2013,320,19,-0.859223722,2,-0.85922,-0.85922,0,-0.22751,-0.22751,0,0,0,0,-0.00001,-0.00001,0,-1.4164,2,-1.4164,0,-9.4186,1,-9.4186,0,0.13317,97.89,0.024111,0,0.023854,1.0108,-9.3313,1.0168,-1.1878,1.0914,-0.32209,1.0914,1.602,1.602,0,0.22283,0.22283,0,88.8,88.8,0,-14.43,-14.43,0,-9999,-9999,-9999,101.2,0.373,-9999,-9999,10.58,0,0,0,0.1,-0.408,-2.095,-0.672,-0.457,-1.2515,-0.5645,-9999,-9999,-9999,-9999,44,399,0.252,0.964,239.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-14.43,69.65,1.0318,0.35626,0,0,0.35626,0,0,0,0,0,0,0,0
2013,320,19.5,0.931835888,1,-9999,0.34221,1,-9999,0.83108,1,-9999,0.68891,1,-9999,0.68891,1,-5.5298,1,-5.5298,0,-19.538,1,-19.538,0,0.088309,100.5,0.010638,1,0.010397,1.0231,-18.895,1.0466,-4.1265,1.2837,1.5689,1.2837,0,0,0,0.3065,0.3065,0,85.4,85.4,0,-13.78,-13.78,0,-9999,-9999,-9999,101.2,0.246,-9999,-9999,-17.33,0,0,0,0.109,-0.407,-2.191,-0.661,-0.456,-1.299,-0.5585,-9999,-9999,-9999,-9999,44,403,-9999,1.367,273,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-13.78,69.65,1.0319,0.37249,0.68891,0.68891,-0.31642,0,0,1,0.014882,0.014882,0,0.014882,0
2013,320,20,3.189208455,1,3.1892,3.1892,0,3.8352,3.8352,0,3.1892,3.1892,0,3.1892,3.1892,0,-16.451,1,-16.451,0,-60.471,1,-60.471,0,0.20126,83.45,0.055143,1,0.054514,1.0115,-59.995,1.021,-14.146,1.1216,5.8375,1.1216,0.335,0.335,0,0.21532,0.21532,0,88.1,88.1,0,-15.57,-15.57,0,-9999,-9999,-9999,101.2,0.461,-9999,-9999,5.007,0,0,0,0.099,-0.402,-2.266,-0.651,-0.434,-1.334,-0.5425,-9999,-9999,-9999,-9999,44,406,-9999,0.919,272.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,3.1892,-15.57,69.65,1.032,0.3281,3.1892,3.1892,-2.8611,0,0,0,0.068896,0.068896,0,0.068896,0
2013,320,20.5,1.429509254,0,-9999,0.40607,1,-9999,1.0502,1,-9999,0.789,1,-9999,0.78899,1,-7.4656,0,-7.4656,0,-24.349,0,-24.349,0,0.066983,92.921,0.0061521,1,0.0058616,1.0496,-22.419,1.0987,-4.7841,1.5215,1.8475,1.5215,0.823,0.823,0,0.22266,0.22266,0,85.7,85.7,0,-17.35,-17.35,0,-9999,-9999,-9999,101.3,0.299,-9999,-9999,5.392,0,0,0,0.101,-0.397,-2.393,-0.638,-0.42,-1.395,-0.529,-9999,-9999,-9999,-9999,44,409.2,0.364,0.673,34.606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.35,69.65,1.0321,0.28469,0.789,0.789,-0.50431,0,0,1,0.017045,0.017045,0,0.017045,0
2013,320,21,-0.086070416,1,-9999,0.26949,1,-9999,0.93866,1,-9999,0.69272,1,-9999,0.69272,1,-1.9351,1,-1.9351,0,-5.1739,1,-5.1739,0,0.050469,94.77,0.00352,1,0.0034076,1.033,-4.9426,1.0631,-1.4505,1.3182,0.16345,1.3182,0.484,0.484,0,0.22232,0.22232,0,84.3,84.3,0,-18.46,-18.46,0,-9999,-9999,-9999,101.3,0.258,-9999,-9999,1.916,0,0,0,0.098,-0.391,-2.562,-0.626,-0.401,-1.4765,-0.5135,-9999,-9999,-9999,-9999,44,410.2,0.567,0.431,358.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-18.46,69.65,1.0322,0.25818,0.69272,0.69272,-0.43454,0,0,1,0.014965,0.014965,0,0.014965,0
2013,320,21.5,1.100770836,1,-9999,0.28288,1,-9999,0.96675,1,-9999,0.73521,1,-9999,0.73521,1,-9999,-9999,-0.11556,1,-9.4739,1,-9.4739,0,0.039462,-9999,0.0021628,1,0.0020023,1.0802,-8.1763,1.1587,-9999,1,0.89285,1.8176,0.033,0.033,0,0.18681,0.18681,0,84.9,84.9,0,-20.02,-20.02,0,-9999,-9999,-9999,101.4,0.363,-9999,-9999,-1.859,0,0,0,0.097,-0.397,-2.738,-0.623,-0.398,-1.5675,-0.5105,-9999,-9999,-9999,-9999,44,414.7,-9999,0.35,352.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-20.02,69.65,1.0323,0.22187,0.73521,0.73521,-0.51334,0,0,1,0.015883,0.015883,0,0.015883,0
2013,320,22,-0.534275659,2,-9999,0.28288,1,-9999,0.96675,1,-9999,0.73521,1,-9999,0.73521,1,-9999,-9999,-0.12922,1,-3.2849,2,-3.2849,0,0.10663,-9999,0.015886,1,0.015412,1.0307,-3.2036,1.0254,-9999,1,-0.32109,1.0899,0,0,0,0.17706,0.17706,0,85.6,85.6,0,-20.09,-20.09,0,-9999,-9999,-9999,101.4,0.406,-9999,-9999,-2.842,0,0,0,0.095,-0.4,-2.918,-0.622,-0.405,-1.659,-0.5135,-9999,-9999,-9999,-9999,44,414.6,-9999,0.519,343.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-20.09,69.65,1.0324,0.22029,0.73521,0.73521,-0.51492,0,0,1,0.015883,0.015883,0,0.015883,0
2013,320,22.5,-0.248831909,1,-9999,0.1173,1,-9999,0.98815,1,-9999,0.56964,1,-9999,0.56964,1,-9999,-9999,-0.22857,1,1.1545,1,1.1545,0,0.015841,-9999,0.00035108,2,0.00033516,1.0475,1.1145,1.0359,-9999,1,-0.29165,1.0761,0,0,0,0.16509,0.16509,0,85.8,85.8,0,-20.73,-20.73,0,-9999,-9999,-9999,101.4,0.35,-9999,-9999,-10.31,0,0,0,0.098,-0.41,-3.076,-0.62,-0.408,-1.743,-0.514,-9999,-9999,-9999,-9999,46.65,412.8,-9999,0.357,358.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-20.73,69.65,1.0325,0.20584,0.56964,0.56964,-0.3638,0,0,1,0.012306,0.012306,0,0.012306,0
2013,320,23,1.340747088,1,-9999,0.2792,1,-9999,1.0118,1,-9999,0.74655,1,-9999,0.74655,1,-9999,-9999,-0.81195,1,-13.376,1,-13.376,0,0.090312,-9999,0.011443,1,0.011207,1.0211,-12.896,1.0373,-9999,1,1.76,1.1897,0,0,0,0.19257,0.19257,0,85.2,85.2,0,-19.44,-19.44,0,-9999,-9999,-9999,101.5,0.432,-9999,-9999,0.384,0,0,0,0.094,-0.423,-3.219,-0.617,-0.413,-1.821,-0.515,-9999,-9999,-9999,-9999,54.98,422.5,-9999,0.632,52.792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-19.44,69.65,1.0326,0.2353,0.74655,0.74655,-0.51125,0,0,1,0.016128,0.016128,0,0.016128,0
2013,320,23.5,-0.480473337,2,-9999,0.020908,2,-9999,0.48708,2,-9999,0.29845,2,-9999,0.29845,2,-9999,-9999,1.4149,2,-0.11139,2,-0.11139,0,0.092179,-9999,0.011867,1,0.011689,1.0153,-0.10987,1.0138,-9999,1,-0.4482,1.0579,-9999,0,1,0.1843,0.1843,0,85.6,85.6,0,-19.63,-19.63,0,-9999,-9999,-9999,101.5,0.386,-9999,-9999,-9999,-9999,0,0,0.109,-0.432,-3.391,-0.619,-0.417,-1.9115,-0.518,-9999,-9999,-9999,-9999,60.21,435.1,-9999,0.446,346.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-19.63,69.65,1.0327,0.23092,0.29845,0.29845,-0.067533,0,-9999,2,0.0064474,0.0064474,0,0.0064474,-9999
2013,321,0,0.268248946,1,-9999,0.071147,2,-9999,0.5448,2,-9999,0.35617,2,-9999,0.35617,2,-9999,-9999,0.2243,2,1.4204,1,1.4204,0,0.035469,-9999,0.0017582,2,0.0017076,1.0296,1.387,1.0241,-9999,1,0.17404,1.0632,-9999,0,2,0.17992,0.17992,0,83.8,83.8,0,-21.25,-21.25,0,-9999,-9999,-9999,101.5,0.417,-9999,-9999,-9999,-9999,0,0,0.099,-0.449,-3.483,-0.62,-0.428,-1.966,-0.524,-9999,-9999,-9999,-9999,63,444.2,-9999,0.633,348.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-21.25,69.65,1.0328,0.19433,0.35617,0.35617,-0.16184,0,-9999,2,0.0076943,0.0076943,0,0.0076943,-9999
2013,321,0.5,0.175804559,2,-9999,-0.088861,2,-9999,0.40237,2,-9999,0.34954,2,-9999,0.34954,2,-9999,-9999,-0.96098,2,-2.6008,1,-2.6008,0,0.047732,-9999,0.003207,1,0.00314,1.0213,-2.4968,1.0416,-9999,1,0.27133,1.2275,-9999,0,2,0.16902,0.16902,0,85.1,85.1,0,-21.01,-21.01,0,-9999,-9999,-9999,101.6,0.386,-9999,-9999,-9999,-9999,0,0,0.052,-1.092,-4.036,0.763,2.779,-2.564,1.771,-9999,-9999,-9999,-9999,67.37,446.8,-9999,0.578,40.498,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-21.01,69.65,1.0329,0.19966,0.34954,0.34954,-0.14988,0,-9999,2,0.0075511,0.0075511,0,0.0075511,-9999
2013,321,1,-0.445761971,1,-9999,-1.2525,2,-9999,-0.70278,2,-9999,0,2,-9999,-0.00001,2,-9999,-9999,0.36935,2,-38.161,1,-38.161,0,0.12278,-9999,0.021198,1,0.020692,1.0245,-36.633,1.0417,-9999,1,1.5552,1.2061,-9999,0,2,0.17256,0.17256,0,86.1,86.1,0,-19.98,-19.98,0,-9999,-9999,-9999,101.6,0.341,-9999,-9999,-9999,-9999,0,0,0.089,-0.682,-3.805,0.245,1.426,-2.2435,0.8355,-9999,-9999,-9999,-9999,70.08,453.9,-9999,0.51,48.825,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-19.98,69.65,1.033,0.22294,0,0,0.22294,0,-9999,2,0,0,0,0,-9999
2013,321,1.5,1.75041345,1,-9999,-0.99331,2,-9999,-0.44518,2,-9999,0.023344,2,-9999,0.023337,2,-9999,-9999,-9.5884,2,-28.528,1,-28.528,0,0.075046,-9999,0.0078887,1,0.007538,1.0465,-26.164,1.0904,-9999,1,2.4171,1.4493,-9999,0,2,0.17888,0.17888,0,86.5,86.5,0,-19.23,-19.23,0,-9999,-9999,-9999,101.6,0.021,-9999,-9999,-9999,-9999,0,0,0.09,-0.456,-3.791,-0.058,0.738,-2.1235,0.34,-9999,-9999,-9999,-9999,76.51,466.6,-9999,0.385,349.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-19.23,69.65,1.0331,0.24029,0.023344,0.023344,0.21695,0,-9999,2,0.0005043,0.0005043,0,0.0005043,-9999
2013,321,2,23.30261548,2,-9999,-1.0173,2,-9999,-0.47095,2,-9999,0.017508,2,-9999,0.0175,2,-9999,-9999,-0.4615,1,163.48,0,163.48,0,0.32162,-9999,0.14454,1,0.12416,1.1641,146.46,1.1162,-9999,1,11.143,1.1709,-9999,0,2,0.19541,0.19541,0,86.7,86.7,0,-18.03,-18.03,0,-9999,-9999,-9999,101.6,0.351,-9999,-9999,-9999,-9999,0,0,0.096,-0.355,-3.767,-0.205,0.392,-2.061,0.0935,-9999,-9999,-9999,-9999,85.5,484,-9999,0.672,136.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-18.03,69.65,1.0332,0.26865,0.017508,0.017508,0.25114,0,-9999,2,0.00037822,0.00037822,0,0.00037822,-9999
2013,321,2.5,-4.540776249,2,-9999,-0.94859,2,-9999,-0.40433,2,-9999,0.014006,2,-9999,0.013998,2,-41.421,1,-41.421,0,-14.993,1,-14.993,0,0.11417,-9999,0.0181,1,0.017854,1.0138,-16.461,1.0261,-35.742,1.1493,-2.7301,1.1493,-9999,0,2,0.19543,0.19543,0,85.2,85.2,0,-19.27,-19.27,0,-9999,-9999,-9999,101.6,0.271,-9999,-9999,-9999,-9999,0,0,0.093,-0.305,-3.86,-0.299,0.184,-2.0825,-0.0575,-9999,-9999,-9999,-9999,88,491.6,-9999,0.97,62.472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-19.27,69.65,1.0333,0.23941,0.014006,0.014006,0.2254,0,-9999,2,0.00030257,0.00030257,0,0.00030257,-9999
2013,321,3,2.69207791,1,-9999,-0.94381,2,-9999,-0.40422,2,-9999,0.014006,2,-9999,0.013998,2,40.498,1,40.498,0,-34.83,1,-34.83,0,0.11867,-9999,0.019666,1,0.019297,1.0191,-31.885,1.0369,34.533,1.2017,3.8061,1.2017,-9999,0,2,0.18838,0.18838,0,84.3,84.3,0,-20.37,-20.37,0,-9999,-9999,-9999,101.6,0.365,-9999,-9999,-9999,-9999,0,0,0.06,-0.304,-3.939,-0.362,0.018,-2.1215,-0.172,-9999,-9999,-9999,-9999,93.7,499.9,-9999,0.723,25.371,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-20.37,69.65,1.0334,0.21413,0.014006,0.014006,0.20013,0,-9999,2,0.00030257,0.00030257,0,0.00030257,-9999
2013,321,3.5,-0.270225868,1,-9999,-0.73752,2,-9999,-0.20473,2,-9999,0.062926,2,-9999,0.06292,2,-4.3229,1,-4.3229,0,8.0493,1,8.0493,0,0.14761,-9999,0.030548,1,0.028655,1.0661,7.4781,1.0484,-4.2925,1.0903,-0.70397,1.0903,-9999,0.0018571,2,0.17772,0.17772,0,82.2,82.2,0,-22.45,-22.45,0,-9999,-9999,-9999,101.6,0.317,-9999,-9999,-9999,-9999,0,0,0.094,-0.319,-4.057,-0.399,-0.084,-2.188,-0.2415,-9999,-9999,-9999,-9999,94,504.5,-9999,0.423,31.503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-22.45,69.65,1.0335,0.16852,0.062926,0.062926,0.1056,0,-9999,2,0.0013594,0.0013594,0,0.0013594,-9999
2013,321,4,0.189488379,1,-9999,-1.0336,2,-9999,-0.50706,2,-9999,0.04892,2,-9999,0.048912,2,6.3727,1,6.3727,0,-14.167,1,-14.167,0,0.12986,-9999,0.023842,1,0.023535,1.013,-13.595,1.0207,6.4302,1.1088,0.98983,1.1088,-9999,0.011375,2,0.16471,0.16471,0,83.1,83.1,0,-22.72,-22.72,0,-9999,-9999,-9999,101.7,0.334,-9999,-9999,-9999,-9999,0,0,0.071,-0.373,-4.162,-0.434,-0.167,-2.2675,-0.3005,-9999,-9999,-9999,-9999,94,509.4,-9999,0.736,61.745,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-22.72,69.65,1.0336,0.16286,0.04892,0.04892,0.11394,0,-9999,2,0.0010568,0.0010568,0,0.0010568,-9999
2013,321,4.5,0.16536919,1,-9999,-0.78801,2,-9999,-0.26629,2,-9999,0.076724,2,-9999,0.076718,2,10.468,1,10.468,0,-16.733,1,-16.733,0,0.1265,-9999,0.022683,1,0.022284,1.0179,-15.858,1.0254,10.229,1.1227,1.0839,1.1227,-9999,0.027222,2,0.16788,0.16788,0,80.3,80.3,0,-24.21,-24.21,0,-9999,-9999,-9999,101.7,0.339,-9999,-9999,-9999,-9999,0,0,0.065,-0.452,-4.313,-0.459,-0.22,-2.3825,-0.3395,-9999,-9999,-9999,-9999,94,516.6,-9999,0.591,17.141,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-24.21,69.65,1.0337,0.13279,0.076724,0.076724,0.056069,0,-9999,2,0.0016575,0.0016575,0,0.0016575,-9999
2013,321,5,-0.707738626,1,-9999,-0.5149,2,-9999,0.002896,2,-9999,0.21504,2,-9999,0.21504,2,6.3432,1,6.3432,0,24.322,1,24.322,0,0.11515,-9999,0.018884,1,0.018223,1.0363,23.947,1.0285,4.0158,1.0679,-2.3462,1.0679,-9999,0.0245,2,0.15745,0.15745,0,80.2,80.2,0,-24.97,-24.97,0,-9999,-9999,-9999,101.7,0.312,-9999,-9999,-9999,-9999,0,0,0.104,-0.59,-4.461,-0.477,-0.264,-2.5255,-0.3705,-9999,-9999,-9999,-9999,94,517.7,-9999,0.782,65.182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-24.97,69.65,1.0337,0.11834,0.21504,0.21504,-0.096701,0,-9999,2,0.0046455,0.0046455,0,0.0046455,-9999
